<http://www.yso.fi/onto/yso/p26123>	organisational communication and public relations
<http://www.yso.fi/onto/yso/p36>	communication
<http://www.yso.fi/onto/yso/p26123>	organisational communication and public relations
<http://www.yso.fi/onto/yso/p5570>	networks (societal phenomena)
<http://www.yso.fi/onto/yso/p9191>	competitive advantage
<http://www.yso.fi/onto/yso/p9189>	competitive strength
<http://www.yso.fi/onto/yso/p14294>	public relations
<http://www.yso.fi/onto/yso/p5209>	international relations
<http://www.yso.fi/onto/yso/p24782>	reciprocity
<http://www.yso.fi/onto/yso/p1725>	trust
<http://www.yso.fi/onto/yso/p13419>	committing oneself
<http://www.yso.fi/onto/yso/p2550>	power structures
<http://www.yso.fi/onto/yso/p869>	flow of information
<http://www.yso.fi/onto/yso/p5767>	strategic leadership
