<http://zbw.eu/stw/descriptor/15860-3>	Rationality
<http://zbw.eu/stw/descriptor/10150-3>	Altruism
<http://zbw.eu/stw/descriptor/14014-5>	Social workers
<http://zbw.eu/stw/descriptor/12025-3>	Real estate brokers
<http://zbw.eu/stw/descriptor/15458-6>	Game theory
<http://zbw.eu/stw/descriptor/15860-3>	Rationality
<http://zbw.eu/stw/descriptor/10150-3>	Altruism
<http://zbw.eu/stw/descriptor/14014-5>	Social workers
<http://zbw.eu/stw/descriptor/12025-3>	Real estate brokers
<http://zbw.eu/stw/descriptor/15458-6>	Game theory
