<http://zbw.eu/stw/descriptor/18541-4>	International market entry
<http://zbw.eu/stw/descriptor/12794-5>	Pricing strategy
<http://zbw.eu/stw/descriptor/18541-4>	International market entry
<http://zbw.eu/stw/descriptor/18538-0>	Export sector
<http://zbw.eu/stw/descriptor/11459-3>	Credit rationing
<http://zbw.eu/stw/descriptor/12809-4>	Product quality
<http://zbw.eu/stw/descriptor/10459-1>	Innovation
<http://zbw.eu/stw/descriptor/10207-0>	Moral hazard
<http://zbw.eu/stw/descriptor/10112-4>	Welfare analysis
<http://zbw.eu/stw/descriptor/19073-6>	Theory
