<http://zbw.eu/stw/descriptor/12252-6>	Collateral
<http://zbw.eu/stw/descriptor/13777-0>	Credit risk
<http://zbw.eu/stw/descriptor/10194-4>	Asymmetric information
<http://zbw.eu/stw/descriptor/19073-6>	Theory
<http://zbw.eu/stw/descriptor/17829-1>	United States
<http://zbw.eu/stw/descriptor/12252-6>	Collateral
<http://zbw.eu/stw/descriptor/13777-0>	Credit risk
<http://zbw.eu/stw/descriptor/10194-4>	Asymmetric information
<http://zbw.eu/stw/descriptor/19073-6>	Theory
<http://zbw.eu/stw/descriptor/17829-1>	United States
